customer_id,age,tenure_years,account_balance,credit_score,num_products,is_active,estimated_salary,complaints,support_tickets,mobile_logins_30d,overdraft_count_12m,churn
CUST02569,18,1,10786.24,690,1,1,13431.69,0,3,13,0,0
CUST02570,46,7,24881.13,687,2,1,62143.13,0,1,14,1,0
CUST02571,67,6,14033.46,675,1,1,73593.2,0,0,11,2,0
CUST02572,48,10,40154.92,687,1,1,69451.55,0,0,14,0,0
CUST02573,58,1,4097.19,693,3,0,55720.58,1,1,7,2,0
CUST02574,42,2,3761.22,524,1,1,75727.5,0,1,18,0,0
CUST02575,39,5,23795.81,579,3,0,30022.39,0,0,13,0,0
CUST02576,45,7,25574.61,557,2,0,95002.2,1,1,15,1,0
CUST02577,30,1,11557.18,750,1,1,38014.19,1,0,12,1,0
CUST02578,28,2,18039.08,799,1,0,40457.83,0,1,15,1,0
CUST02579,55,4,23362.92,455,1,0,42345.25,0,1,7,3,0
CUST02580,56,0,7256.13,791,2,1,40740.77,0,0,14,1,0
CUST02581,28,4,7862.53,658,3,1,50760.07,0,1,11,0,0
CUST02582,52,8,15402.65,741,2,0,49908.21,0,1,16,2,0
CUST02583,39,5,26319.54,696,2,1,57852.08,0,1,16,0,0
CUST02584,44,4,5572.13,780,3,1,36988.66,1,1,9,1,1
CUST02585,46,5,11516.54,669,2,0,58665.3,2,1,11,2,0
CUST02586,52,10,11123.58,527,2,1,31010.6,0,0,13,2,0
CUST02587,41,5,18278.29,640,2,0,71114.44,0,0,6,0,0
CUST02588,57,5,13272.85,696,2,1,70841.54,0,0,14,1,0
CUST02589,44,10,8871.39,631,1,0,54872.69,0,1,12,2,0
CUST02590,47,1,34078.58,709,2,0,40706.66,0,1,10,1,0
CUST02591,30,1,8915.59,644,2,1,61844.93,0,0,11,0,0
CUST02592,66,4,10731.38,596,1,1,35471.76,0,2,20,0,0
CUST02593,46,3,4049.61,552,4,0,55759.89,1,1,14,2,0
CUST02594,49,2,7822.67,615,1,1,51660.06,0,1,9,1,0
CUST02595,21,1,19674.07,668,2,1,112857.99,0,1,15,1,1
CUST02596,30,9,16991.21,474,4,1,28004.84,2,1,8,3,0
CUST02597,55,6,20944.63,580,1,0,12000.0,1,3,10,2,1
CUST02598,43,7,20195.94,470,3,0,40973.23,0,1,13,1,0
CUST02599,18,1,63945.44,594,3,1,17258.3,0,1,10,0,0
CUST02600,52,3,7624.38,758,2,0,39012.71,1,2,8,0,0
CUST02601,33,6,3965.68,543,4,0,26452.71,0,0,12,1,0
CUST02602,57,5,6075.9,713,2,0,35100.99,0,2,16,1,0
CUST02603,39,7,7881.4,850,2,0,31571.99,2,0,9,2,0
CUST02604,42,7,6433.38,781,2,1,76184.93,0,0,5,0,0
CUST02605,54,4,14331.94,662,2,1,53932.35,0,1,7,0,0
CUST02606,29,8,34183.25,727,1,0,78659.96,1,0,17,1,0
CUST02607,28,2,42393.24,527,1,0,55890.59,0,1,14,1,0
CUST02608,38,0,19501.2,508,1,0,75428.98,0,2,17,1,1
CUST02609,50,10,66566.33,653,3,0,48352.81,0,3,13,0,0
CUST02610,24,0,10226.32,686,3,0,90080.14,0,2,13,0,0
CUST02611,20,3,3926.92,748,4,1,65361.3,0,2,10,1,0
CUST02612,50,1,29433.35,599,1,0,37843.94,1,2,12,0,0
CUST02613,33,2,3364.57,667,2,0,68621.29,0,1,8,0,0
CUST02614,35,4,7583.63,664,2,1,55596.16,0,1,10,1,0
CUST02615,18,1,19733.72,638,1,1,50544.83,0,1,16,1,0
CUST02616,32,5,12372.28,643,2,1,57112.47,0,1,11,0,0
CUST02617,40,10,11577.11,573,1,1,71527.49,0,1,7,2,0
CUST02618,51,1,5510.48,675,3,0,12000.0,0,3,9,0,0
CUST02619,31,10,13251.93,668,1,0,47279.31,0,1,9,0,0
CUST02620,60,4,28360.34,610,3,0,70018.76,1,0,10,3,0
CUST02621,32,6,13561.31,710,3,0,60461.0,0,1,11,1,0
CUST02622,32,4,7167.63,743,2,1,30219.62,0,2,11,1,0
CUST02623,58,3,5241.41,711,1,1,12000.0,1,2,8,0,0
CUST02624,43,1,7279.4,556,1,1,92420.39,0,1,15,0,0
CUST02625,33,6,17930.35,659,4,1,50884.19,0,2,19,2,0
CUST02626,38,10,17286.86,568,1,1,88309.09,0,2,9,1,0
CUST02627,56,5,7329.19,659,1,1,72489.18,0,0,13,0,0
CUST02628,58,6,2545.11,568,4,1,37540.5,0,0,14,1,0
CUST02629,30,7,18306.47,765,2,1,12000.0,0,0,16,1,0
CUST02630,39,4,6813.9,720,2,0,44832.71,0,1,13,0,0
CUST02631,41,1,22399.57,754,1,1,54180.67,0,2,9,2,0
CUST02632,28,5,7577.34,745,2,1,64914.52,0,1,14,1,0
CUST02633,39,9,6368.22,626,3,1,30560.67,1,1,13,2,0
CUST02634,40,3,14986.11,612,1,1,58916.14,1,1,11,3,0
CUST02635,54,9,78297.77,807,1,1,58908.12,0,1,6,2,0
CUST02636,54,9,23430.0,635,1,1,76690.97,0,1,17,0,0
CUST02637,36,2,14796.77,528,2,1,48250.25,1,0,11,0,0
CUST02638,37,6,17485.7,741,1,0,64740.71,0,1,14,0,0
CUST02639,48,8,3592.71,663,3,0,61345.61,0,2,12,0,0
CUST02640,33,5,5757.42,786,1,0,74262.91,0,0,11,1,0
CUST02641,47,7,2032.06,672,1,1,36961.97,0,4,13,1,0
CUST02642,39,10,48893.78,648,4,1,12000.0,0,1,12,1,0
CUST02643,28,6,42004.81,787,4,0,49789.01,0,4,10,1,0
CUST02644,29,9,17936.87,512,2,0,49918.74,0,0,8,2,1
CUST02645,57,8,14784.53,597,3,0,29534.58,0,0,8,0,0
CUST02646,38,8,4172.65,570,1,1,21822.66,1,1,19,0,0
CUST02647,60,9,11333.58,452,2,1,42356.58,0,0,9,0,0
CUST02648,34,2,51240.93,729,1,1,52472.7,0,1,10,0,0
CUST02649,43,0,14743.57,600,2,0,57099.41,0,1,11,1,1
CUST02650,69,1,8747.43,731,2,0,12000.0,2,0,16,1,1
CUST02651,27,2,3574.02,685,3,1,16422.12,0,1,13,1,0
CUST02652,18,7,37617.67,705,1,1,79850.22,0,1,11,1,0
CUST02653,55,5,12675.64,609,2,0,50828.62,0,1,22,0,0
CUST02654,30,5,3577.61,581,4,0,54946.46,0,0,8,1,0
CUST02655,40,0,6679.52,658,2,0,25668.35,1,1,12,2,0
CUST02656,33,7,5124.8,733,1,0,54903.12,0,1,18,1,0
CUST02657,43,4,12102.8,645,2,0,46735.24,1,0,11,1,1
CUST02658,29,8,15607.46,587,1,1,41392.29,0,2,11,0,0
CUST02659,38,1,9159.87,542,2,0,22839.65,0,2,13,1,0
CUST02660,45,3,23927.53,668,2,1,35893.28,0,1,14,0,0
CUST02661,28,0,14173.11,600,2,1,98384.38,0,2,10,0,0
CUST02662,32,3,29635.68,644,2,0,47311.65,0,1,10,0,0
CUST02663,36,10,10220.03,629,2,1,72371.63,0,0,13,0,0
CUST02664,23,5,131136.52,610,1,1,50679.25,1,1,11,1,0
CUST02665,35,4,8748.46,676,1,0,48133.45,0,1,9,1,0
CUST02666,41,3,6785.22,700,1,1,41007.94,0,1,10,1,0
CUST02667,35,2,6187.43,827,3,0,84603.9,0,2,9,0,0
CUST02668,37,7,11404.86,718,2,0,63207.58,0,2,19,0,0
CUST02669,40,10,3678.82,793,1,0,37628.6,0,1,9,1,0
CUST02670,32,8,16662.6,576,2,1,46329.58,0,3,9,0,0
CUST02671,48,8,3200.37,506,2,1,78669.95,0,1,15,1,0
CUST02672,57,5,15081.94,649,2,1,12000.0,0,0,14,1,0
CUST02673,34,1,4849.16,727,2,0,61831.05,0,2,6,0,0
CUST02674,46,7,10036.96,713,4,1,66827.23,1,0,6,1,0
CUST02675,37,8,21023.69,759,1,0,38505.58,1,1,10,1,0
CUST02676,44,5,75209.16,422,2,0,58401.07,0,0,12,1,0
CUST02677,59,1,5952.1,763,2,1,66050.82,0,1,14,0,0
CUST02678,46,7,11935.37,680,2,0,27914.78,0,2,9,2,0
CUST02679,19,10,7763.44,511,1,1,73522.57,0,1,10,1,0
CUST02680,45,2,6957.65,715,2,1,61541.48,0,0,14,0,0
CUST02681,55,1,7814.76,665,1,1,51634.58,0,0,15,0,0
CUST02682,37,8,24786.39,684,2,1,57308.42,0,2,8,0,0
CUST02683,52,3,9264.62,740,2,0,70558.23,0,1,11,2,0
CUST02684,32,7,72184.78,689,1,0,105954.56,0,0,13,0,0
CUST02685,22,7,18251.17,517,4,1,68418.82,0,3,10,0,0
CUST02686,42,2,6263.48,637,3,0,72832.81,0,1,12,1,0
CUST02687,19,0,10147.38,504,2,0,59257.59,0,1,12,1,0
CUST02688,37,6,7321.82,708,4,0,96836.33,0,0,7,1,0
CUST02689,55,4,24344.26,776,3,1,22748.14,0,1,15,0,0
CUST02690,18,9,3908.52,538,1,1,16777.16,0,2,11,0,0
CUST02691,25,3,4886.77,590,2,0,58366.72,0,0,19,2,0
CUST02692,28,2,8572.72,571,2,0,69523.13,1,1,16,0,0
CUST02693,39,9,22297.06,609,2,0,12000.0,0,1,12,1,0
CUST02694,36,8,33684.57,687,3,0,54924.42,0,0,16,1,0
CUST02695,57,6,37624.35,610,2,1,51029.23,1,1,12,0,0
CUST02696,51,10,19877.65,709,1,0,71371.48,0,2,10,1,0
CUST02697,46,8,12554.48,746,2,0,64432.18,1,1,7,0,0
CUST02698,42,9,24245.09,749,2,1,15219.12,1,1,17,3,0
CUST02699,45,8,5662.52,549,1,1,31238.74,0,3,17,2,0
CUST02700,30,4,3349.3,775,1,0,37250.63,0,0,14,0,0
CUST02701,50,0,18536.15,782,1,1,71256.79,0,3,18,0,0
CUST02702,27,6,6283.87,790,2,1,63242.22,1,2,12,2,0
CUST02703,50,8,12721.13,636,1,1,41344.06,0,1,16,1,0
CUST02704,54,10,14613.78,582,1,1,58180.04,0,1,8,0,1
CUST02705,43,7,16092.2,561,1,1,31723.86,2,0,13,0,0
CUST02706,38,6,26993.29,551,2,0,100092.05,0,0,12,2,0
CUST02707,45,6,24935.71,651,1,1,67635.86,0,2,10,2,0
CUST02708,18,1,15463.69,726,1,0,72295.89,0,1,14,1,0
CUST02709,44,0,9590.12,768,2,1,85289.84,2,1,14,1,0
CUST02710,39,0,14484.31,606,1,1,77357.35,0,0,19,1,0
CUST02711,39,9,8542.78,647,1,0,55693.58,3,2,16,0,0
CUST02712,48,8,11529.66,641,2,1,50930.77,0,0,15,3,0
CUST02713,39,2,95189.99,593,1,1,83342.26,1,3,7,1,1
CUST02714,26,4,15315.83,716,1,0,55583.78,0,1,17,0,0
CUST02715,38,5,18726.29,683,2,1,38521.61,0,1,19,1,0
CUST02716,41,2,7870.6,663,1,1,98265.91,0,1,23,0,0
CUST02717,41,4,28711.56,682,2,1,34409.59,3,2,12,0,0
CUST02718,42,3,23628.39,705,4,1,16836.49,1,1,13,1,0
CUST02719,52,7,23754.19,704,2,0,76841.08,0,0,8,0,0
CUST02720,27,8,15696.11,575,2,0,38912.58,0,0,16,1,0
CUST02721,42,1,29017.16,731,3,1,64572.13,2,0,11,1,0
CUST02722,55,5,34674.64,673,2,1,94978.64,1,1,11,0,0
CUST02723,19,10,16519.95,611,2,1,24753.38,1,1,12,2,0
CUST02724,42,9,12259.31,671,2,1,54099.86,1,0,10,0,0
CUST02725,33,8,26132.32,681,2,1,87635.0,0,1,8,1,0
CUST02726,36,8,6781.18,747,3,0,70001.5,0,2,9,1,0
CUST02727,29,0,7797.28,556,1,1,51043.94,0,0,11,0,1
CUST02728,38,10,12836.2,769,3,1,107566.35,1,0,5,1,0
CUST02729,62,8,3619.11,652,2,0,52903.02,0,3,16,0,0
CUST02730,25,9,24852.07,604,2,1,63731.24,1,1,17,1,0
CUST02731,26,9,6488.68,602,2,1,91285.8,0,0,7,1,0
CUST02732,24,2,9380.44,560,1,1,76579.0,1,2,14,0,0
CUST02733,61,0,11384.87,493,1,1,84077.83,0,0,13,1,0
CUST02734,34,7,13759.23,711,3,1,35210.13,1,0,11,0,0
CUST02735,40,5,10324.35,828,2,1,82019.85,0,1,7,0,0
CUST02736,35,0,12701.45,504,3,1,58731.03,0,1,13,0,0
CUST02737,29,2,12775.43,564,1,1,38592.86,1,0,11,0,0
CUST02738,37,10,9554.11,718,1,1,59882.77,1,0,15,0,0
CUST02739,69,3,7480.87,646,1,1,59185.42,0,1,17,1,0
CUST02740,57,2,30064.65,725,1,1,96097.95,0,1,11,1,0
CUST02741,30,7,2756.44,641,2,0,63388.51,0,1,8,1,1
CUST02742,48,7,11449.64,598,3,1,37822.29,1,1,7,1,0
CUST02743,30,3,9398.69,630,3,1,32748.59,0,1,8,1,0
CUST02744,19,9,18289.71,436,2,0,53957.26,1,1,7,1,0
CUST02745,52,6,4488.53,547,1,0,25379.95,1,0,15,1,0
CUST02746,54,1,9183.48,735,2,1,39262.17,0,1,20,0,0
CUST02747,53,3,12372.48,757,2,0,49627.79,0,0,15,1,0
CUST02748,34,9,29808.69,777,2,0,45718.52,0,0,14,1,0
CUST02749,38,0,17139.46,690,2,1,70991.97,1,1,10,2,0
CUST02750,49,0,5499.34,447,1,0,38767.79,1,0,14,0,0
CUST02751,45,7,9268.64,593,1,1,12000.0,0,0,8,0,0
CUST02752,35,4,25965.88,769,4,1,17913.0,0,3,8,1,0
CUST02753,21,2,5428.5,796,2,0,54608.0,2,1,10,0,0
CUST02754,41,5,12594.52,773,3,1,42090.33,0,1,10,1,0
CUST02755,53,2,13268.65,629,1,0,27793.22,1,1,15,0,1
CUST02756,26,4,10003.22,532,2,1,98085.93,0,4,16,2,1
CUST02757,48,2,100892.8,646,1,1,73232.5,1,1,18,2,1
CUST02758,44,6,9803.08,651,3,1,53714.6,1,1,13,0,0
CUST02759,49,7,18719.55,791,1,1,60132.54,0,1,12,1,0
CUST02760,50,10,7519.64,671,2,1,49166.9,0,2,17,1,0
CUST02761,32,0,19847.06,652,1,1,27416.06,0,3,17,0,0
CUST02762,21,3,25670.32,657,1,1,77675.85,1,1,7,1,0
CUST02763,34,2,8595.78,686,1,0,73729.26,1,2,9,1,0
CUST02764,51,6,12822.72,706,2,1,12000.0,1,0,9,0,0
CUST02765,33,5,6826.31,585,3,1,59981.52,0,0,14,1,0
CUST02766,32,9,5662.93,555,4,1,62410.31,0,1,11,0,0
CUST02767,18,10,29073.91,773,2,0,47921.91,0,1,5,0,0
CUST02768,61,8,8817.55,502,2,1,101139.84,0,2,15,2,0
CUST02769,50,2,2185.92,797,2,1,98752.38,2,0,5,3,1
CUST02770,49,0,50212.39,478,1,1,46694.82,0,2,9,2,1
CUST02771,52,9,7320.46,597,3,1,50097.98,0,0,17,0,0
CUST02772,47,10,11105.77,737,2,1,47514.05,1,1,13,1,0
CUST02773,37,2,45737.78,650,2,1,41550.69,0,0,10,1,1
CUST02774,38,0,12012.38,532,1,1,34743.27,0,2,12,0,0
CUST02775,35,7,11819.4,688,1,1,66150.86,1,1,16,0,0
CUST02776,72,6,5318.09,656,1,1,98151.71,0,1,13,0,0
CUST02777,47,9,3920.11,631,3,0,89101.8,0,2,8,1,0
CUST02778,34,6,11792.4,594,2,0,72361.89,1,2,12,2,1
CUST02779,46,8,17537.69,647,2,1,12000.0,2,0,14,2,0
CUST02780,28,8,16800.17,598,2,1,13979.91,0,1,14,0,0
CUST02781,58,0,9311.95,850,2,0,78411.59,1,0,13,1,0
CUST02782,32,1,13564.26,628,1,1,90626.22,0,0,10,0,0
CUST02783,46,8,3368.06,616,1,0,67182.16,0,1,10,0,0
CUST02784,53,1,18866.16,601,2,1,48277.23,1,0,11,1,0
CUST02785,45,2,15078.94,810,1,0,84750.62,0,1,11,1,0
CUST02786,41,8,58702.97,502,1,1,71579.06,0,1,13,1,0
CUST02787,40,2,13434.88,682,2,1,80023.8,0,3,7,2,0
CUST02788,39,1,6587.95,628,1,1,14155.48,0,0,11,0,1
CUST02789,33,0,12861.04,522,3,1,62553.48,0,0,12,2,0
CUST02790,35,5,10447.84,576,3,1,94040.57,2,0,15,1,0
CUST02791,58,7,18509.34,679,4,1,66603.87,0,2,17,3,0
CUST02792,39,8,13631.92,572,4,1,75861.38,1,1,12,0,0
CUST02793,31,9,5192.86,673,1,1,55800.2,0,1,22,0,0
CUST02794,34,7,3917.44,806,2,1,57333.65,0,1,14,0,0
CUST02795,53,8,16271.68,665,2,0,85855.61,0,0,10,0,0
CUST02796,48,2,37697.0,519,1,1,40264.66,0,1,20,0,0
CUST02797,47,3,14178.91,574,4,0,38111.94,0,0,14,0,0
CUST02798,37,3,24587.0,624,1,1,44479.29,0,1,9,0,0
CUST02799,47,0,28555.56,618,2,0,55515.82,0,1,16,0,0
CUST02800,32,10,16319.14,664,2,1,19578.04,0,1,15,1,0
CUST02801,37,2,7252.72,678,3,1,71083.3,0,0,15,1,0
CUST02802,52,4,15467.26,806,2,1,51386.57,0,1,13,0,0
CUST02803,50,3,33034.4,650,2,1,73781.16,0,2,18,0,0
CUST02804,28,0,19878.97,546,1,0,12000.0,0,0,12,1,0
CUST02805,30,9,23416.21,754,2,0,73865.51,0,1,8,1,0
CUST02806,41,2,9443.58,764,2,0,84411.69,0,3,10,0,0
CUST02807,61,1,11478.54,671,2,1,64648.05,0,0,13,2,0
CUST02808,18,3,12221.53,628,2,1,55660.42,0,0,8,2,0
CUST02809,43,1,12855.11,706,1,0,74034.47,0,2,13,0,0
CUST02810,23,10,32079.38,631,1,1,82971.42,0,1,18,0,0
CUST02811,32,2,2297.6,465,4,1,66504.38,0,0,9,1,0
CUST02812,36,3,13669.25,701,1,1,68148.11,0,1,14,1,0
CUST02813,35,2,12586.47,730,2,1,91452.72,0,0,15,0,0
CUST02814,34,0,4776.07,780,2,1,71745.45,0,0,9,0,0
CUST02815,40,0,22110.89,584,3,1,37394.3,0,1,8,2,0
CUST02816,34,5,7759.13,670,1,0,82866.12,1,3,13,1,0
CUST02817,22,2,10221.26,672,1,1,52278.13,0,0,12,1,0
CUST02818,49,0,53454.52,658,3,1,55732.23,0,1,10,0,0
CUST02819,49,3,28494.9,660,2,0,57351.37,0,1,15,0,0
CUST02820,50,3,20555.12,653,2,0,76315.09,1,1,17,2,0
CUST02821,22,4,17775.61,669,2,1,93474.76,0,2,13,1,0
CUST02822,44,10,11807.5,717,2,1,55537.27,0,0,7,0,0
CUST02823,48,3,59846.18,760,3,1,93087.77,2,1,14,0,0
CUST02824,28,7,24382.62,582,2,1,58620.94,0,0,14,0,0
CUST02825,40,8,7614.71,634,3,1,85847.69,0,1,9,2,0
CUST02826,39,0,4674.71,612,4,0,59365.53,1,0,18,0,0
CUST02827,62,5,20437.54,599,2,1,44166.68,0,1,16,1,0
CUST02828,63,4,12811.5,505,2,0,97286.18,1,1,19,0,0
CUST02829,20,5,4574.7,652,2,0,42066.53,1,1,13,0,0
CUST02830,70,1,18424.56,693,3,1,40594.2,1,0,16,0,0
CUST02831,29,5,10918.67,636,2,0,27367.11,0,1,12,0,0
CUST02832,52,1,19890.52,649,1,0,82879.89,0,1,14,1,0
CUST02833,52,10,18607.22,688,3,0,88075.84,1,1,7,2,0
CUST02834,28,6,8465.9,777,2,1,63208.86,2,3,15,1,0
CUST02835,46,0,21474.76,612,3,1,33354.79,1,2,18,2,1
CUST02836,39,5,9196.44,545,2,0,54850.87,2,2,9,1,1
CUST02837,47,10,9656.04,642,2,1,48342.37,0,2,15,0,0
CUST02838,43,8,8962.43,820,2,1,32329.69,0,1,11,0,0
CUST02839,54,3,31201.79,546,2,1,44244.39,1,1,22,0,0
CUST02840,41,9,10824.54,709,1,0,66126.18,0,0,14,0,0
CUST02841,38,2,37396.5,754,2,0,41686.29,0,0,18,1,0
CUST02842,53,2,50899.77,437,2,1,61418.15,0,0,11,3,1
CUST02843,47,1,7676.82,687,4,0,15920.91,1,0,16,0,0
CUST02844,49,10,1494.06,704,1,1,91941.98,0,1,14,0,0
CUST02845,32,7,29242.61,626,1,0,46388.95,1,3,12,0,0
CUST02846,27,5,10337.37,592,2,1,74145.48,0,3,13,1,0
CUST02847,33,7,6976.9,597,1,1,59151.07,0,2,22,1,0
CUST02848,33,2,8590.92,620,1,1,63854.96,2,0,11,3,1
CUST02849,49,0,9787.78,623,2,1,30096.34,0,3,13,0,0
CUST02850,52,9,35344.38,606,2,0,38267.7,0,1,10,2,0
CUST02851,38,10,15062.05,619,2,0,38767.22,0,1,13,1,0
CUST02852,57,0,34985.85,757,1,1,55557.64,0,2,15,0,0
CUST02853,56,0,19354.21,541,4,1,84175.42,0,0,10,1,0
CUST02854,43,6,10594.36,493,2,1,64531.61,0,1,10,0,0
CUST02855,30,0,9968.97,759,2,1,35192.51,1,1,14,0,0
CUST02856,59,7,20357.54,633,1,1,56921.35,0,1,7,0,0
CUST02857,39,10,24718.8,615,3,0,53226.06,1,0,9,0,0
CUST02858,42,3,28214.59,640,3,0,47280.97,1,0,16,0,0
CUST02859,36,3,10980.17,669,1,0,54660.84,1,1,10,0,1
CUST02860,29,9,15235.82,603,2,1,71801.66,1,0,12,1,0
CUST02861,22,3,20702.93,696,2,1,39161.62,0,1,10,0,0
CUST02862,48,2,10016.87,563,2,1,47390.4,0,0,19,0,0
CUST02863,31,0,5703.27,623,2,1,76606.66,1,0,10,0,0
CUST02864,77,9,7297.57,451,1,0,65317.18,0,0,14,0,1
CUST02865,27,10,11150.32,756,2,0,83140.46,0,0,17,0,0
CUST02866,25,0,21952.92,634,4,0,86588.69,0,1,19,0,0
CUST02867,46,8,34345.73,710,1,0,25068.1,0,2,9,1,0
CUST02868,58,1,4831.75,693,1,1,61342.55,0,2,15,0,0
CUST02869,41,1,8535.52,699,1,0,43824.95,0,0,9,1,1
CUST02870,47,4,10214.9,649,4,1,28628.18,0,1,10,0,0
CUST02871,18,4,24246.75,685,1,1,37637.75,0,0,12,1,0
CUST02872,32,9,8990.44,563,1,1,48383.1,1,1,10,1,0
CUST02873,27,7,9678.87,545,2,0,48520.54,0,3,7,2,0
CUST02874,18,1,4633.21,641,2,1,41648.45,0,3,15,1,0
CUST02875,41,6,19197.89,589,2,0,54699.89,1,1,18,1,1
CUST02876,18,9,11836.59,778,4,0,108826.22,0,1,12,0,0
CUST02877,24,7,8180.15,684,1,1,17045.19,0,0,13,0,0
CUST02878,34,2,10996.86,586,2,1,80017.89,0,0,11,1,0
CUST02879,30,1,31108.82,626,2,1,54595.77,1,1,9,2,0
CUST02880,45,4,6287.6,662,1,1,45366.67,1,2,11,0,0
CUST02881,44,5,7106.43,644,3,0,12000.0,0,0,17,0,0
CUST02882,51,3,34172.94,674,2,1,71780.79,0,1,12,0,0
CUST02883,49,1,14140.96,656,1,0,23298.72,0,1,15,0,0
CUST02884,54,1,22077.53,525,1,1,73213.67,1,1,12,0,1
CUST02885,40,5,18057.46,456,1,1,93309.28,0,1,14,2,0
CUST02886,44,10,13010.33,616,3,0,26778.32,0,0,11,1,0
CUST02887,46,6,10288.43,700,1,1,80703.93,1,1,13,1,0
CUST02888,42,4,24926.04,617,3,0,55559.67,0,0,13,0,0
CUST02889,35,10,31944.41,761,1,1,12000.0,0,1,12,1,0
CUST02890,36,7,30125.92,646,4,0,28494.03,0,1,12,0,0
CUST02891,30,7,5491.17,772,3,1,58920.99,0,0,10,0,0
CUST02892,45,6,35549.57,754,1,0,63826.03,0,0,11,0,0
CUST02893,39,8,10214.35,745,1,1,20224.79,0,1,10,1,0
CUST02894,32,5,7583.48,542,3,0,55697.51,0,1,10,0,0
CUST02895,32,6,11766.41,652,1,1,73118.23,0,1,14,1,0
CUST02896,25,6,24918.02,760,1,1,76968.66,0,0,9,0,0
CUST02897,52,8,20037.25,675,3,0,45917.61,0,2,9,1,0
CUST02898,41,9,11030.95,700,3,0,64646.31,0,0,16,2,1
CUST02899,30,3,25040.49,525,2,1,78593.58,1,1,13,0,0
CUST02900,50,7,14837.24,823,3,1,73754.03,0,2,8,0,0
CUST02901,33,0,8692.98,579,2,1,74611.62,3,3,7,0,0
CUST02902,23,5,7855.53,471,2,0,57497.15,0,1,10,1,0
CUST02903,52,9,18172.71,618,1,1,52920.61,0,0,11,1,0
CUST02904,34,7,12557.98,430,2,1,60986.5,1,1,10,0,0
CUST02905,35,2,4761.75,552,2,1,38197.09,0,0,13,0,0
CUST02906,40,6,25219.46,850,2,0,79466.09,0,0,8,0,0
CUST02907,54,3,9318.84,616,4,0,21331.1,0,2,16,1,1
CUST02908,40,4,44094.47,521,2,1,43905.17,0,1,10,2,0
CUST02909,26,2,4664.6,652,2,1,54202.66,0,2,7,0,0
CUST02910,47,6,11666.4,569,2,1,65332.95,0,2,11,1,0
CUST02911,34,2,7903.15,728,1,1,69465.63,2,2,14,2,1
CUST02912,63,4,6428.09,570,1,0,87757.7,0,1,10,2,1
CUST02913,40,10,9273.41,674,4,1,56710.55,1,0,11,1,0
CUST02914,18,8,50409.04,547,2,1,39204.31,0,0,12,0,0
CUST02915,44,4,14876.34,850,2,1,51809.19,0,1,10,0,0
CUST02916,63,10,7377.71,695,2,1,47973.25,0,0,17,0,0
CUST02917,59,0,3389.81,637,3,1,66438.54,0,0,12,2,0
CUST02918,62,10,3673.79,624,2,0,31526.02,0,2,11,0,0
CUST02919,28,3,8934.3,600,1,1,51140.55,0,0,11,2,0
CUST02920,51,9,8306.0,582,1,1,90698.56,0,3,15,2,1
CUST02921,31,10,11293.27,579,2,1,58956.75,1,3,9,1,0
CUST02922,43,6,2430.52,801,1,1,31835.48,0,1,6,0,0
CUST02923,25,6,12471.97,600,2,0,47524.74,1,1,11,0,0
CUST02924,32,8,28876.9,458,1,1,12000.0,0,2,13,0,0
CUST02925,32,2,45122.26,545,1,1,53705.08,0,1,14,1,0
CUST02926,51,1,3226.54,733,4,1,91248.99,0,0,13,2,0
CUST02927,50,3,7324.32,627,3,1,28894.73,1,1,12,1,0
CUST02928,43,5,7039.73,638,2,1,22966.97,1,0,8,0,0
CUST02929,24,8,14902.6,755,1,1,40628.28,1,2,18,0,0
CUST02930,36,2,5351.71,580,4,0,75268.96,0,0,9,2,0
CUST02931,31,6,47178.68,707,2,1,92502.03,0,0,12,0,0
CUST02932,50,0,13803.01,590,4,1,64860.67,0,0,14,1,0
CUST02933,54,0,12181.09,702,1,1,26709.99,0,1,21,0,0
CUST02934,53,10,44114.12,615,1,1,54511.05,2,1,7,0,1
CUST02935,31,9,13199.9,628,2,0,94367.36,2,2,14,0,0
CUST02936,18,9,18037.85,724,3,0,48160.18,0,0,15,0,0
CUST02937,19,3,7607.59,717,1,1,58090.4,0,0,13,1,0
CUST02938,57,5,4779.65,635,1,1,60292.31,1,2,7,2,1
CUST02939,35,7,8452.6,608,2,1,20991.01,0,1,12,3,0
CUST02940,31,2,68887.63,794,4,0,76954.83,0,1,8,1,0
CUST02941,60,8,21477.6,703,2,1,73782.76,0,0,16,0,0
CUST02942,55,7,16414.18,615,3,1,12000.0,0,2,14,0,0
CUST02943,40,4,6423.51,591,2,0,25725.66,0,1,13,1,0
CUST02944,36,4,26461.29,742,3,1,33666.6,0,1,8,0,0
CUST02945,38,3,4825.79,660,2,1,71463.68,0,1,17,3,1
CUST02946,43,8,4124.53,635,1,1,38475.53,0,1,16,1,0
CUST02947,59,10,8785.3,660,2,1,63829.72,0,1,21,0,0
CUST02948,45,10,57865.01,680,2,1,51000.95,0,0,9,0,0
CUST02949,49,8,55460.19,645,2,0,56565.78,0,1,19,0,0
CUST02950,54,3,9524.02,758,1,0,65910.58,0,0,11,1,0
CUST02951,26,8,8057.44,763,2,0,60991.35,1,1,16,0,0
CUST02952,49,2,3903.89,698,3,1,54582.62,0,1,10,3,0
CUST02953,36,9,14164.91,774,1,1,62195.77,0,0,12,1,0
CUST02954,18,2,15085.81,651,3,1,59773.39,0,2,3,2,0
